Name, H, W, R, S, C, M, Sx, Sy, E_size, F_size, R_size, S_size, C_size, M_size, Start time, Finish time, Total cycles, Load Cycles, GEMM Cycles, Store Cycles, Load Util%, GEMM Util%, Store Util%, Reward, Episode, Step, Overflow_count
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 1, 1, 1, 32, 128, 0, 682314, 682314, 229376, 664848, 0, 33.617, 97.440, 0.000,-1.705437,2,81,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 13, 1, 1, 1, 32, 128, 0, 682296, 682296, 232782, 664848, 0, 34.117, 97.443, 0.000,-1.705366,2,82,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,83,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,84,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,85,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,86,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,87,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,88,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 11, 1, 1, 1, 32, 128, 0, 989292, 989292, 229458, 972000, 0, 23.194, 98.252, 0.000,-2.922633,2,89,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 11, 1, 1, 1, 32, 128, 0, 989292, 989292, 229458, 972000, 0, 23.194, 98.252, 0.000,-2.922633,2,90,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,91,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,92,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,93,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,94,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,95,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,96,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,97,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,98,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 1, 1, 1, 32, 128, 0, 989430, 989430, 230692, 972000, 0, 23.316, 98.238, 0.000,-2.923180,2,99,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 44, 1, 1, 32, 128, 0, 251103, 251103, 247287, 152928, 0, 98.480, 60.902, 0.000,0.435367,3,0,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 43, 1, 1, 32, 128, 0, 250556, 250556, 246747, 152928, 0, 98.480, 61.035, 0.000,0.652258,3,1,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 43, 1, 1, 32, 128, 0, 250556, 250556, 246747, 152928, 0, 98.480, 61.035, 0.000,0.652258,3,2,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 42, 1, 1, 32, 128, 0, 250743, 250743, 247026, 152928, 0, 98.518, 60.990, 0.000,0.578110,3,3,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 42, 1, 1, 32, 128, 0, 250743, 250743, 247026, 152928, 0, 98.518, 60.990, 0.000,0.578110,3,4,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 42, 1, 1, 32, 128, 0, 250743, 250743, 247026, 152928, 0, 98.518, 60.990, 0.000,0.578110,3,5,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 42, 1, 1, 32, 128, 0, 251047, 251047, 247285, 130176, 0, 98.501, 51.853, 0.000,0.457572,3,6,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 41, 1, 1, 32, 128, 0, 250957, 250957, 247315, 130176, 0, 98.549, 51.872, 0.000,0.493257,3,7,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 40, 1, 1, 32, 128, 0, 250807, 250807, 247285, 130176, 0, 98.596, 51.903, 0.000,0.552734,3,8,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 41, 1, 1, 32, 128, 0, 250957, 250957, 247315, 130176, 0, 98.549, 51.872, 0.000,0.493257,3,9,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 41, 1, 1, 32, 128, 0, 250957, 250957, 247315, 130176, 0, 98.549, 51.872, 0.000,0.493257,3,10,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 40, 1, 1, 32, 128, 0, 250807, 250807, 247285, 130176, 0, 98.596, 51.903, 0.000,0.552734,3,11,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 40, 1, 1, 32, 128, 0, 250807, 250807, 247285, 130176, 0, 98.596, 51.903, 0.000,0.552734,3,12,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 40, 1, 1, 32, 128, 0, 250807, 250807, 247285, 130176, 0, 98.596, 51.903, 0.000,0.552734,3,13,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 39, 1, 1, 32, 128, 0, 249939, 249939, 246540, 130176, 0, 98.640, 52.083, 0.000,0.896904,3,14,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 38, 1, 1, 32, 128, 0, 250567, 250567, 247285, 130176, 0, 98.690, 51.953, 0.000,0.647896,3,15,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 38, 1, 1, 32, 128, 0, 250567, 250567, 247285, 130176, 0, 98.690, 51.953, 0.000,0.647896,3,16,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 37, 1, 1, 32, 128, 0, 249939, 249939, 246747, 130176, 0, 98.723, 52.083, 0.000,0.896904,3,17,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 36, 1, 1, 32, 128, 0, 250221, 250221, 247285, 130176, 0, 98.827, 52.024, 0.000,0.785088,3,18,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 35, 1, 1, 32, 128, 0, 249780, 249780, 246772, 152928, 0, 98.796, 61.225, 0.000,0.959949,3,19,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 34, 1, 1, 32, 128, 0, 254556, 254556, 246813, 198432, 0, 96.958, 77.952, 0.000,-0.009338,3,20,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 34, 1, 1, 32, 128, 0, 254556, 254556, 246813, 198432, 0, 96.958, 77.952, 0.000,-0.009338,3,21,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 33, 1, 1, 32, 128, 0, 254555, 254555, 246744, 198432, 0, 96.932, 77.953, 0.000,-0.009334,3,22,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 33, 1, 1, 32, 128, 0, 254555, 254555, 246744, 198432, 0, 96.932, 77.953, 0.000,-0.009334,3,23,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 33, 1, 1, 32, 128, 0, 254555, 254555, 246744, 198432, 0, 96.932, 77.953, 0.000,-0.009334,3,24,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 32, 1, 1, 32, 128, 0, 254436, 254436, 246813, 198432, 0, 97.004, 77.989, 0.000,-0.008862,3,25,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 31, 1, 1, 32, 128, 0, 254435, 254435, 246780, 198432, 0, 96.991, 77.989, 0.000,-0.008858,3,26,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 30, 1, 1, 32, 128, 0, 254316, 254316, 246813, 198432, 0, 97.050, 78.026, 0.000,-0.008386,3,27,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 29, 1, 1, 32, 128, 0, 254821, 254821, 247463, 198432, 0, 97.112, 77.871, 0.000,-0.010389,3,28,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 29, 1, 1, 32, 128, 0, 254821, 254821, 247463, 198432, 0, 97.112, 77.871, 0.000,-0.010389,3,29,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 29, 1, 1, 32, 128, 0, 254821, 254821, 247463, 198432, 0, 97.112, 77.871, 0.000,-0.010389,3,30,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 29, 1, 1, 32, 128, 0, 254821, 254821, 247463, 198432, 0, 97.112, 77.871, 0.000,-0.010389,3,31,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 28, 1, 1, 32, 128, 0, 254325, 254325, 246813, 198432, 0, 97.046, 78.023, 0.000,-0.008422,3,32,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 27, 1, 1, 32, 128, 0, 249182, 249182, 246540, 152928, 0, 98.940, 61.372, 0.000,1.197061,3,33,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 26, 1, 1, 32, 128, 0, 257345, 257345, 247167, 204120, 0, 96.045, 79.318, 0.000,-0.020396,3,34,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 25, 1, 1, 32, 128, 0, 258195, 258195, 248462, 204120, 0, 96.230, 79.057, 0.000,-0.023767,3,35,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 25, 1, 1, 32, 128, 0, 258195, 258195, 248462, 204120, 0, 96.230, 79.057, 0.000,-0.023767,3,36,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 25, 1, 1, 32, 128, 0, 258195, 258195, 248462, 204120, 0, 96.230, 79.057, 0.000,-0.023767,3,37,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 24, 1, 1, 32, 128, 0, 256650, 256650, 246786, 204120, 0, 96.157, 79.532, 0.000,-0.017641,3,38,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 23, 1, 1, 32, 128, 0, 256235, 256235, 246368, 204120, 0, 96.149, 79.661, 0.000,-0.015995,3,39,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 22, 1, 1, 32, 128, 0, 256764, 256764, 247287, 204120, 0, 96.309, 79.497, 0.000,-0.018093,3,40,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 21, 1, 1, 32, 128, 0, 256109, 256109, 246607, 204120, 0, 96.290, 79.700, 0.000,-0.015496,3,41,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 21, 1, 1, 32, 128, 0, 256109, 256109, 246607, 204120, 0, 96.290, 79.700, 0.000,-0.015496,3,42,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 20, 1, 1, 32, 128, 0, 256071, 256071, 246813, 204120, 0, 96.385, 79.712, 0.000,-0.015345,3,43,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 19, 1, 1, 32, 128, 0, 255645, 255645, 246385, 204120, 0, 96.378, 79.845, 0.000,-0.013656,3,44,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 18, 1, 1, 32, 128, 0, 256185, 256185, 247314, 204120, 0, 96.537, 79.677, 0.000,-0.015797,3,45,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 18, 1, 1, 32, 128, 0, 250773, 250773, 246786, 169992, 0, 98.410, 67.787, 0.000,0.566215,3,46,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 18, 1, 1, 32, 128, 0, 250773, 250773, 246786, 169992, 0, 98.410, 67.787, 0.000,0.566215,3,47,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 17, 1, 1, 32, 128, 0, 257373, 257373, 245972, 209808, 0, 95.570, 81.519, 0.000,-0.020507,3,48,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 16, 1, 1, 32, 128, 0, 257700, 257700, 246813, 209808, 0, 95.775, 81.416, 0.000,-0.021804,3,49,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 15, 1, 1, 32, 128, 0, 257127, 257127, 246361, 209808, 0, 95.813, 81.597, 0.000,-0.019532,3,50,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 14, 1, 1, 32, 128, 0, 257289, 257289, 246813, 209808, 0, 95.928, 81.546, 0.000,-0.020174,3,51,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 14, 1, 1, 32, 128, 0, 253893, 253893, 247287, 187056, 0, 97.398, 73.675, 0.000,-0.006709,3,52,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 14, 1, 1, 32, 128, 0, 253893, 253893, 247287, 187056, 0, 97.398, 73.675, 0.000,-0.006709,3,53,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 14, 1, 1, 32, 128, 0, 253893, 253893, 247287, 187056, 0, 97.398, 73.675, 0.000,-0.006709,3,54,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 14, 1, 1, 32, 128, 0, 253893, 253893, 247287, 187056, 0, 97.398, 73.675, 0.000,-0.006709,3,55,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 14, 1, 1, 32, 128, 0, 253893, 253893, 247287, 187056, 0, 97.398, 73.675, 0.000,-0.006709,3,56,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 13, 1, 1, 32, 128, 0, 259952, 259952, 245913, 221184, 0, 94.599, 85.086, 0.000,-0.030733,3,57,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 13, 1, 1, 32, 128, 0, 259952, 259952, 245913, 221184, 0, 94.599, 85.086, 0.000,-0.030733,3,58,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 12, 1, 1, 32, 128, 0, 260337, 260337, 246813, 221184, 0, 94.805, 84.961, 0.000,-0.032260,3,59,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 11, 1, 1, 32, 128, 0, 259721, 259721, 246218, 221184, 0, 94.801, 85.162, 0.000,-0.029817,3,60,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 10, 1, 1, 32, 128, 0, 274723, 274723, 247314, 255312, 0, 90.023, 92.934, 0.000,-0.089302,3,61,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 10, 1, 1, 32, 128, 0, 274723, 274723, 247314, 255312, 0, 90.023, 92.934, 0.000,-0.089302,3,62,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 10, 1, 1, 32, 128, 0, 274723, 274723, 247314, 255312, 0, 90.023, 92.934, 0.000,-0.089302,3,63,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 9, 1, 1, 32, 128, 0, 308126, 308126, 248825, 289440, 0, 80.754, 93.936, 0.000,-0.221748,3,64,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 8, 1, 1, 32, 128, 0, 308311, 308311, 247053, 289440, 0, 80.131, 93.879, 0.000,-0.222481,3,65,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 7, 1, 1, 32, 128, 0, 342205, 342205, 245320, 323568, 0, 71.688, 94.554, 0.000,-0.356874,3,66,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 6, 1, 1, 32, 128, 0, 376117, 376117, 247314, 357696, 0, 65.755, 95.102, 0.000,-0.491338,3,67,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 6, 1, 1, 32, 128, 0, 376117, 376117, 247314, 357696, 0, 65.755, 95.102, 0.000,-0.491338,3,68,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 6, 1, 1, 32, 128, 0, 325171, 325171, 247053, 306504, 0, 75.976, 94.259, 0.000,-0.289333,3,69,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 5, 1, 1, 32, 128, 0, 381771, 381771, 244411, 363384, 0, 64.020, 95.184, 0.000,-0.513757,3,70,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 4, 1, 1, 32, 128, 0, 466759, 466759, 247053, 448704, 0, 52.929, 96.132, 0.000,-0.850742,3,71,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 3, 1, 1, 32, 128, 0, 580158, 580158, 241769, 562464, 0, 41.673, 96.950, 0.000,-1.300379,3,72,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 2, 1, 1, 32, 128, 0, 835887, 835887, 247314, 818424, 0, 29.587, 97.911, 0.000,-2.314368,3,73,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 2, 1, 1, 32, 128, 0, 835887, 835887, 247314, 818424, 0, 29.587, 97.911, 0.000,-2.314368,3,74,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,3,75,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,3,76,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,3,77,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,3,78,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,3,79,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 1, 1, 1, 32, 128, 0, 1910545, 1910545, 230981, 1893456, 0, 12.090, 99.106, 0.000,-6.575485,3,80,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 1, 1, 1, 32, 128, 0, 2217705, 2217705, 232415, 2200608, 0, 10.480, 99.229, 0.000,-7.793403,3,81,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 1, 1, 1, 32, 128, 0, 2217705, 2217705, 232415, 2200608, 0, 10.480, 99.229, 0.000,-7.793403,3,82,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 1, 1, 1, 32, 128, 0, 1910545, 1910545, 230981, 1893456, 0, 12.090, 99.106, 0.000,-6.575485,3,83,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,3,84,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,3,85,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,3,86,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,3,87,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 1, 1, 1, 32, 128, 0, 1910545, 1910545, 230981, 1893456, 0, 12.090, 99.106, 0.000,-6.575485,3,88,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 1, 1, 1, 32, 128, 0, 1910545, 1910545, 230981, 1893456, 0, 12.090, 99.106, 0.000,-6.575485,3,89,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 1, 1, 1, 32, 128, 0, 1910545, 1910545, 230981, 1893456, 0, 12.090, 99.106, 0.000,-6.575485,3,90,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 1, 1, 1, 32, 128, 0, 1910545, 1910545, 230981, 1893456, 0, 12.090, 99.106, 0.000,-6.575485,3,91,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 1, 1, 1, 32, 128, 0, 2217705, 2217705, 232415, 2200608, 0, 10.480, 99.229, 0.000,-7.793403,3,92,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 1, 1, 1, 32, 128, 0, 1910545, 1910545, 230981, 1893456, 0, 12.090, 99.106, 0.000,-6.575485,3,93,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 1, 1, 1, 32, 128, 0, 1910545, 1910545, 230981, 1893456, 0, 12.090, 99.106, 0.000,-6.575485,3,94,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 1, 1, 1, 32, 128, 0, 1910545, 1910545, 230981, 1893456, 0, 12.090, 99.106, 0.000,-6.575485,3,95,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,3,96,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 1, 1, 1, 32, 128, 0, 1296252, 1296252, 232115, 1279152, 0, 17.907, 98.681, 0.000,-4.139758,3,97,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 1, 1, 1, 32, 128, 0, 1296252, 1296252, 232115, 1279152, 0, 17.907, 98.681, 0.000,-4.139758,3,98,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 1, 1, 1, 32, 128, 0, 1296252, 1296252, 232115, 1279152, 0, 17.907, 98.681, 0.000,-4.139758,3,99,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 45, 1, 1, 32, 128, 0, 255847, 255847, 247623, 198432, 0, 96.786, 77.559, 0.000,-0.014457,4,0,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 44, 1, 1, 32, 128, 0, 364375, 364375, 246933, 346320, 0, 67.769, 95.045, 0.000,-0.444780,4,1,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 43, 1, 1, 32, 128, 0, 255000, 255000, 246590, 198432, 0, 96.702, 77.816, 0.000,-0.011098,4,2,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 43, 1, 1, 32, 128, 0, 255000, 255000, 246590, 198432, 0, 96.702, 77.816, 0.000,-0.011098,4,3,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 43, 1, 1, 32, 128, 0, 255000, 255000, 246590, 198432, 0, 96.702, 77.816, 0.000,-0.011098,4,4,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 42, 1, 1, 32, 128, 0, 255011, 255011, 246786, 198432, 0, 96.775, 77.813, 0.000,-0.011142,4,5,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 42, 1, 1, 32, 128, 0, 255011, 255011, 246786, 198432, 0, 96.775, 77.813, 0.000,-0.011142,4,6,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 41, 1, 1, 32, 128, 0, 255495, 255495, 247468, 198432, 0, 96.858, 77.666, 0.000,-0.013061,4,7,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 41, 1, 1, 32, 128, 0, 255495, 255495, 247468, 198432, 0, 96.858, 77.666, 0.000,-0.013061,4,8,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 40, 1, 1, 32, 128, 0, 254891, 254891, 246786, 198432, 0, 96.820, 77.850, 0.000,-0.010666,4,9,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 41, 1, 1, 32, 128, 0, 255495, 255495, 247468, 198432, 0, 96.858, 77.666, 0.000,-0.013061,4,10,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 41, 1, 1, 32, 128, 0, 255495, 255495, 247468, 198432, 0, 96.858, 77.666, 0.000,-0.013061,4,11,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 42, 1, 1, 32, 128, 0, 255011, 255011, 246786, 198432, 0, 96.775, 77.813, 0.000,-0.011142,4,12,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 42, 1, 1, 32, 128, 0, 255011, 255011, 246786, 198432, 0, 96.775, 77.813, 0.000,-0.011142,4,13,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 41, 1, 1, 32, 128, 0, 255495, 255495, 247468, 198432, 0, 96.858, 77.666, 0.000,-0.013061,4,14,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 40, 1, 1, 32, 128, 0, 254891, 254891, 246786, 198432, 0, 96.820, 77.850, 0.000,-0.010666,4,15,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 39, 1, 1, 32, 128, 0, 254880, 254880, 246710, 198432, 0, 96.795, 77.853, 0.000,-0.010622,4,16,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 39, 1, 1, 32, 128, 0, 254880, 254880, 246710, 198432, 0, 96.795, 77.853, 0.000,-0.010622,4,17,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 38, 1, 1, 32, 128, 0, 254771, 254771, 246786, 198432, 0, 96.866, 77.886, 0.000,-0.010190,4,18,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 37, 1, 1, 32, 128, 0, 254760, 254760, 246747, 198432, 0, 96.855, 77.890, 0.000,-0.010147,4,19,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 36, 1, 1, 32, 128, 0, 254651, 254651, 246786, 198432, 0, 96.911, 77.923, 0.000,-0.009714,4,20,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 35, 1, 1, 32, 128, 0, 254640, 254640, 246747, 198432, 0, 96.900, 77.926, 0.000,-0.009671,4,21,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 34, 1, 1, 32, 128, 0, 254556, 254556, 246813, 198432, 0, 96.958, 77.952, 0.000,-0.009338,4,22,0,
