Name, H, W, R, S, C, M, Sx, Sy, E_size, F_size, R_size, S_size, C_size, M_size, Start time, Finish time, Total cycles, Load Cycles, GEMM Cycles, Store Cycles, Load Util%, GEMM Util%, Store Util%, Reward, Episode, Step, Overflow_count
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 33, 1, 1, 1, 32, 128, 0, 3962099, 3962099, 1562256, 3957681, 287684, 39.430, 99.888, 7.261,-0.986066,9,62,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 33, 1, 1, 1, 32, 128, 0, 3962099, 3962099, 1562256, 3957681, 287684, 39.430, 99.888, 7.261,-0.986066,9,63,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 33, 1, 1, 1, 32, 128, 0, 3962099, 3962099, 1562256, 3957681, 287684, 39.430, 99.888, 7.261,-0.986066,9,64,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,9,65,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,9,66,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,9,67,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,9,68,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,9,69,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,9,70,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,9,71,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,9,72,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 31, 1, 1, 1, 32, 128, 0, 3961843, 3961843, 1569067, 3957681, 287041, 39.604, 99.895, 7.245,-0.985938,9,73,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 31, 1, 1, 1, 32, 128, 0, 3961843, 3961843, 1569067, 3957681, 287041, 39.604, 99.895, 7.245,-0.985938,9,74,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 31, 1, 1, 1, 32, 128, 0, 3961843, 3961843, 1569067, 3957681, 287041, 39.604, 99.895, 7.245,-0.985938,9,75,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 30, 1, 1, 1, 32, 128, 0, 3961715, 3961715, 1559874, 3957681, 287426, 39.374, 99.898, 7.255,-0.985874,9,76,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 30, 1, 1, 1, 32, 128, 0, 3961715, 3961715, 1559874, 3957681, 287426, 39.374, 99.898, 7.255,-0.985874,9,77,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 30, 1, 1, 1, 32, 128, 0, 3961715, 3961715, 1559874, 3957681, 287426, 39.374, 99.898, 7.255,-0.985874,9,78,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,79,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,80,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,81,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,82,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,83,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,84,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,85,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,86,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,87,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,88,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,89,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,9,90,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 28, 1, 1, 1, 32, 128, 0, 3961459, 3961459, 1565596, 3957681, 287665, 39.521, 99.905, 7.262,-0.985745,9,91,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 27, 1, 1, 1, 32, 128, 0, 4805209, 4805209, 1566746, 4801559, 287178, 32.605, 99.924, 5.976,-1.408689,9,92,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 27, 1, 1, 1, 32, 128, 0, 4805209, 4805209, 1566746, 4801559, 287178, 32.605, 99.924, 5.976,-1.408689,9,93,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 27, 1, 1, 1, 32, 128, 0, 4805209, 4805209, 1566746, 4801559, 287178, 32.605, 99.924, 5.976,-1.408689,9,94,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 27, 1, 1, 1, 32, 128, 0, 4805209, 4805209, 1566746, 4801559, 287178, 32.605, 99.924, 5.976,-1.408689,9,95,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 26, 1, 1, 1, 32, 128, 0, 4805081, 4805081, 1558064, 4801559, 288249, 32.425, 99.927, 5.999,-1.408625,9,96,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 26, 1, 1, 1, 32, 128, 0, 4805081, 4805081, 1558064, 4801559, 288249, 32.425, 99.927, 5.999,-1.408625,9,97,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 25, 1, 1, 1, 32, 128, 0, 4804953, 4804953, 1556812, 4801559, 288379, 32.400, 99.929, 6.002,-1.408561,9,98,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 24, 1, 1, 1, 32, 128, 0, 4804825, 4804825, 1566167, 4801559, 288088, 32.596, 99.932, 5.996,-1.408496,9,99,273,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.321, 0.688, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -111.718750, 10, 0, 274,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.321, 0.670, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -109.960938, 10, 1, 275,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.321, 0.651, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -108.203125, 10, 2, 276,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.321, 0.633, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -106.445312, 10, 3, 277,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.303, 0.615, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -102.539062, 10, 4, 278,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.303, 0.596, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -100.805664, 10, 5, 279,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.303, 0.578, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -99.072266, 10, 6, 280,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.303, 0.560, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -97.338867, 10, 7, 281,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.303, 0.541, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -95.605469, 10, 8, 282,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.303, 0.523, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -93.872070, 10, 9, 283,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.284, 0.523, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -91.845703, 10, 10, 284,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.284, 0.505, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -90.136719, 10, 11, 285,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.284, 0.486, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -88.427734, 10, 12, 286,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.266, 0.468, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -84.765625, 10, 13, 287,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.266, 0.450, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -83.081055, 10, 14, 288,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.266, 0.431, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -81.396484, 10, 15, 289,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.266, 0.413, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -79.711914, 10, 16, 290,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.248, 0.394, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -76.171875, 10, 17, 291,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.248, 0.376, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -74.511719, 10, 18, 292,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.248, 0.358, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -72.851562, 10, 19, 293,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.229, 0.339, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -69.409180, 10, 20, 294,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.211, 0.321, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -66.015625, 10, 21, 295,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.211, 0.303, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -64.404297, 10, 22, 296,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.193, 0.284, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -61.083984, 10, 23, 297,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.193, 0.284, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -61.083984, 10, 24, 298,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.174, 0.266, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -57.812500, 10, 25, 299,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.248, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -54.589844, 10, 26, 300,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.229, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -53.051758, 10, 27, 301,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.211, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -51.513672, 10, 28, 302,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.193, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -49.975586, 10, 29, 303,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.174, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -48.437500, 10, 30, 304,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.156, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -46.899414, 10, 31, 305,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.138, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -45.361328, 10, 32, 306,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.119, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -43.823242, 10, 33, 307,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.101, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -42.285156, 10, 34, 308,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.083, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -40.747070, 10, 35, 309,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.064, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -39.208984, 10, 36, 310,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.046, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -37.670898, 10, 37, 311,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.028, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -36.132812, 10, 38, 312,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, 0.009, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -34.594727, 10, 39, 313,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, -0.009, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -33.056641, 10, 40, 314,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, -0.028, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -31.518555, 10, 41, 315,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, -0.046, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -29.980469, 10, 42, 316,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, -0.064, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -28.442383, 10, 43, 317,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, -0.083, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -26.904297, 10, 44, 318,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.156, -0.101, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -25.366211, 10, 45, 319,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.119, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -22.656250, 10, 46, 320,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.138, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -21.142578, 10, 47, 321,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.156, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -19.628906, 10, 48, 322,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.174, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -18.115234, 10, 49, 323,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.193, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -16.601562, 10, 50, 324,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.211, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -15.087891, 10, 51, 325,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.229, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -13.574219, 10, 52, 326,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.248, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -12.060547, 10, 53, 327,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.266, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -10.546875, 10, 54, 328,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.284, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -9.033203, 10, 55, 329,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.303, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -7.519531, 10, 56, 330,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.321, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -6.005859, 10, 57, 331,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.339, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -4.492188, 10, 58, 332,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.358, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -2.978516, 10, 59, 333,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 0.138, -0.376, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -1.464844, 10, 60, 334,
 Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 62, 33, 1, 1, 32, 128, 0, 1999760, 1999760, 1640746, 644105, 284797, 82.047, 32.209, 14.242,-0.002412,10,61,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 62, 32, 1, 1, 32, 128, 0, 2017740, 2017740, 1645562, 644105, 334497, 81.555, 31.922, 16.578,-0.011425,10,62,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 62, 33, 1, 1, 32, 128, 0, 1999760, 1999760, 1640746, 644105, 284797, 82.047, 32.209, 14.242,-0.002412,10,63,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 62, 32, 1, 1, 32, 128, 0, 2017740, 2017740, 1645562, 644105, 334497, 81.555, 31.922, 16.578,-0.011425,10,64,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 61, 31, 1, 1, 32, 128, 0, 2023371, 2023371, 1648653, 644105, 329344, 81.481, 31.833, 16.277,-0.014247,10,65,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 60, 30, 1, 1, 32, 128, 0, 2016627, 2016627, 1642554, 644105, 320712, 81.451, 31.940, 15.903,-0.010867,10,66,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 60, 29, 1, 1, 32, 128, 0, 2018039, 2018039, 1643510, 644105, 313965, 81.441, 31.917, 15.558,-0.011575,10,67,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 60, 28, 1, 1, 32, 128, 0, 2028986, 2028986, 1646223, 644105, 314996, 81.135, 31.745, 15.525,-0.017062,10,68,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 60, 27, 1, 1, 32, 128, 0, 2097613, 2097613, 1640366, 659589, 308358, 78.202, 31.445, 14.700,-0.051462,10,69,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 60, 26, 1, 1, 32, 128, 0, 2088398, 2088398, 1653860, 659589, 308456, 79.193, 31.583, 14.770,-0.046843,10,70,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 60, 25, 1, 1, 32, 128, 0, 2043033, 2043033, 1645501, 659589, 295043, 80.542, 32.285, 14.441,-0.024103,10,71,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 59, 24, 1, 1, 32, 128, 0, 1984655, 1984655, 1644741, 659589, 300322, 82.873, 33.234, 15.132,0.515953,10,72,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 58, 23, 1, 1, 32, 128, 0, 1975843, 1975843, 1640725, 659589, 284893, 83.039, 33.383, 14.419,0.957669,10,73,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 58, 22, 1, 1, 32, 128, 0, 2027336, 2027336, 1641923, 659589, 325192, 80.989, 32.535, 16.040,-0.016235,10,74,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 59, 21, 1, 1, 32, 128, 0, 2044973, 2044973, 1629114, 675073, 307582, 79.664, 33.011, 15.041,-0.025076,10,75,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 58, 20, 1, 1, 32, 128, 0, 1992542, 1992542, 1652138, 675073, 310171, 82.916, 33.880, 15.567,0.120605,10,76,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 58, 19, 1, 1, 32, 128, 0, 1981754, 1981754, 1640194, 675073, 298832, 82.765, 34.064, 15.079,0.661371,10,77,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 57, 18, 1, 1, 32, 128, 0, 1988363, 1988363, 1633596, 690557, 297739, 82.158, 34.730, 14.974,0.330084,10,78,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 56, 17, 1, 1, 32, 128, 0, 1971806, 1971806, 1639147, 690557, 306738, 83.129, 35.022, 15.556,1.160030,10,79,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 56, 16, 1, 1, 32, 128, 0, 1986114, 1986114, 1641624, 690557, 302987, 82.655, 34.769, 15.255,0.442819,10,80,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 56, 15, 1, 1, 32, 128, 0, 1979387, 1979387, 1645381, 706041, 298622, 83.126, 35.670, 15.087,0.780020,10,81,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 55, 14, 1, 1, 32, 128, 0, 1981458, 1981458, 1635500, 706041, 309110, 82.540, 35.632, 15.600,0.676208,10,82,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 54, 13, 1, 1, 32, 128, 0, 2020172, 2020172, 1642703, 791203, 291566, 81.315, 39.165, 14.433,-0.012644,10,83,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 53, 12, 1, 1, 32, 128, 0, 2008693, 2008693, 1634500, 814429, 301859, 81.371, 40.545, 15.028,-0.006890,10,84,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 53, 11, 1, 1, 32, 128, 0, 1997602, 1997602, 1631296, 814429, 283522, 81.663, 40.770, 14.193,-0.001330,10,85,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 53, 10, 1, 1, 32, 128, 0, 1999939, 1999939, 1626359, 837655, 286263, 81.320, 41.884, 14.314,-0.002502,10,86,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 52, 9, 1, 1, 32, 128, 0, 2082456, 2082456, 1711035, 884107, 285876, 82.164, 42.455, 13.728,-0.043865,10,87,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 52, 8, 1, 1, 32, 128, 0, 2031318, 2031318, 1649621, 907333, 301820, 81.209, 44.667, 14.858,-0.018231,10,88,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 52, 7, 1, 1, 32, 128, 0, 2019314, 2019314, 1633653, 953785, 291857, 80.901, 47.233, 14.453,-0.012214,10,89,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 52, 6, 1, 1, 32, 128, 0, 2054338, 2054338, 1635379, 1023463, 292792, 79.606, 49.820, 14.252,-0.029770,10,90,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 51, 5, 1, 1, 32, 128, 0, 2046116, 2046116, 1638150, 1093141, 286608, 80.061, 53.425, 14.007,-0.025649,10,91,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 51, 4, 1, 1, 32, 128, 0, 2101380, 2101380, 1641448, 1232497, 288047, 78.113, 58.652, 13.708,-0.053351,10,92,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 50, 3, 1, 1, 32, 128, 0, 2126446, 2126446, 1614452, 1441531, 289875, 75.923, 67.791, 13.632,-0.065916,10,93,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 50, 2, 1, 1, 32, 128, 0, 2205212, 2205212, 1578335, 1859599, 267960, 71.573, 84.327, 12.151,-0.105398,10,94,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 50, 1, 1, 1, 32, 128, 0, 3121409, 3121409, 1563987, 3113803, 288551, 50.105, 99.756, 9.244,-0.564657,10,95,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 50, 1, 1, 1, 32, 128, 0, 3121409, 3121409, 1563987, 3113803, 288551, 50.105, 99.756, 9.244,-0.564657,10,96,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 50, 1, 1, 1, 32, 128, 0, 3121409, 3121409, 1563987, 3113803, 288551, 50.105, 99.756, 9.244,-0.564657,10,97,334,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 49, 1, 1, 1, 32, 128, 0, 3121155, 3121155, 1562912, 3113803, 288760, 50.075, 99.764, 9.252,-0.564530,10,98,334,
