Name, H, W, R, S, C, M, Sx, Sy, E_size, F_size, R_size, S_size, C_size, M_size, Start time, Finish time, Total cycles, Load Cycles, GEMM Cycles, Store Cycles, Load Util%, GEMM Util%, Store Util%, Reward, Episode, Step, Overflow_count
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 9, 1, 1, 32, 128, 0, 257451, 257451, 249222, 187056, 0, 96.804, 72.657, 0.000,-0.020817,6,79,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 10, 1, 1, 32, 128, 0, 253120, 253120, 247287, 187056, 0, 97.696, 73.900, 0.000,-0.003644,6,80,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 10, 1, 1, 32, 128, 0, 260337, 260337, 246813, 221184, 0, 94.805, 84.961, 0.000,-0.032260,6,81,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 10, 1, 1, 32, 128, 0, 253120, 253120, 247287, 187056, 0, 97.696, 73.900, 0.000,-0.003644,6,82,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 10, 1, 1, 32, 128, 0, 255861, 255861, 246786, 187056, 0, 96.453, 73.108, 0.000,-0.014512,6,83,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 9, 1, 1, 32, 128, 0, 253819, 253819, 249169, 187056, 0, 98.168, 73.697, 0.000,-0.006416,6,84,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 9, 1, 1, 32, 128, 0, 257451, 257451, 249222, 187056, 0, 96.804, 72.657, 0.000,-0.020817,6,85,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 10, 1, 1, 32, 128, 0, 253120, 253120, 247287, 187056, 0, 97.696, 73.900, 0.000,-0.003644,6,86,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 9, 1, 1, 32, 128, 0, 257451, 257451, 249222, 187056, 0, 96.804, 72.657, 0.000,-0.020817,6,87,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 9, 1, 1, 32, 128, 0, 253819, 253819, 249169, 187056, 0, 98.168, 73.697, 0.000,-0.006416,6,88,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 9, 1, 1, 32, 128, 0, 257451, 257451, 249222, 187056, 0, 96.804, 72.657, 0.000,-0.020817,6,89,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 9, 9, 1, 1, 32, 128, 0, 251211, 251211, 249141, 152928, 0, 99.176, 60.876, 0.000,0.392544,6,90,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 10, 10, 1, 1, 32, 128, 0, 251309, 251309, 247026, 152928, 0, 98.296, 60.853, 0.000,0.353686,6,91,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 11, 10, 1, 1, 32, 128, 0, 253689, 253689, 247026, 152928, 0, 97.374, 60.282, 0.000,-0.005900,6,92,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 9, 1, 1, 32, 128, 0, 257770, 257770, 249225, 152928, 0, 96.685, 59.327, 0.000,-0.022082,6,93,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 13, 10, 1, 1, 32, 128, 0, 249828, 249828, 246906, 118800, 0, 98.830, 47.553, 0.000,0.940916,6,94,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 10, 1, 1, 32, 128, 0, 256305, 256305, 247287, 152928, 0, 96.482, 59.666, 0.000,-0.016273,6,95,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 13, 11, 1, 1, 32, 128, 0, 248536, 248536, 245944, 107424, 0, 98.957, 43.223, 0.000,1.453206,6,96,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 10, 1, 1, 32, 128, 0, 250093, 250093, 247283, 118800, 0, 98.876, 47.502, 0.000,0.835841,6,97,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 11, 1, 1, 32, 128, 0, 248471, 248471, 246059, 107424, 0, 99.029, 43.234, 0.000,1.478979,6,98,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 10, 1, 1, 32, 128, 0, 250108, 250108, 247285, 118800, 0, 98.871, 47.499, 0.000,0.829894,6,99,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 41, 1, 1, 32, 128, 0, 252262, 252262, 247403, 118800, 0, 98.074, 47.094, 0.000,-0.000242,7,0,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 41, 1, 1, 32, 128, 0, 250957, 250957, 247315, 130176, 0, 98.549, 51.872, 0.000,0.493257,7,1,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 42, 1, 1, 32, 128, 0, 252309, 252309, 247287, 118800, 0, 98.010, 47.085, 0.000,-0.000428,7,2,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 42, 1, 1, 32, 128, 0, 250893, 250893, 246904, 107424, 0, 98.410, 42.817, 0.000,0.518634,7,3,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 43, 1, 1, 32, 128, 0, 250222, 250222, 246586, 96048, 0, 98.547, 38.385, 0.000,0.784692,7,4,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 42, 1, 1, 32, 128, 0, 250893, 250893, 246904, 107424, 0, 98.410, 42.817, 0.000,0.518634,7,5,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 42, 1, 1, 32, 128, 0, 252309, 252309, 247287, 118800, 0, 98.010, 47.085, 0.000,-0.000428,7,6,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 42, 1, 1, 32, 128, 0, 250893, 250893, 246904, 107424, 0, 98.410, 42.817, 0.000,0.518634,7,7,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 42, 1, 1, 32, 128, 0, 250498, 250498, 247024, 96048, 0, 98.613, 38.343, 0.000,0.675255,7,8,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 42, 1, 1, 32, 128, 0, 250893, 250893, 246904, 107424, 0, 98.410, 42.817, 0.000,0.518634,7,9,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 41, 1, 1, 32, 128, 0, 252262, 252262, 247403, 118800, 0, 98.074, 47.094, 0.000,-0.000242,7,10,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 41, 1, 1, 32, 128, 0, 251133, 251133, 247375, 107424, 0, 98.504, 42.776, 0.000,0.423472,7,11,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 40, 1, 1, 32, 128, 0, 250413, 250413, 246784, 107424, 0, 98.551, 42.899, 0.000,0.708958,7,12,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 39, 1, 1, 32, 128, 0, 249976, 249976, 246481, 107424, 0, 98.602, 42.974, 0.000,0.882233,7,13,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 39, 1, 1, 32, 128, 0, 251623, 251623, 246966, 118800, 0, 98.149, 47.213, 0.000,0.229182,7,14,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 40, 1, 1, 32, 128, 0, 250807, 250807, 247285, 130176, 0, 98.596, 51.903, 0.000,0.552734,7,15,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 40, 1, 1, 32, 128, 0, 250743, 250743, 247287, 152928, 0, 98.622, 60.990, 0.000,0.578110,7,16,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 40, 1, 1, 32, 128, 0, 254891, 254891, 246786, 198432, 0, 96.820, 77.850, 0.000,-0.010666,7,17,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 40, 1, 1, 32, 128, 0, 250743, 250743, 247287, 152928, 0, 98.622, 60.990, 0.000,0.578110,7,18,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 39, 1, 1, 32, 128, 0, 249900, 249900, 246540, 152928, 0, 98.655, 61.196, 0.000,0.912368,7,19,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 39, 1, 1, 32, 128, 0, 254880, 254880, 246710, 198432, 0, 96.795, 77.853, 0.000,-0.010622,7,20,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 38, 1, 1, 32, 128, 0, 250383, 250383, 247026, 152928, 0, 98.659, 61.078, 0.000,0.720854,7,21,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 39, 1, 1, 32, 128, 0, 254880, 254880, 246710, 198432, 0, 96.795, 77.853, 0.000,-0.010622,7,22,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 40, 1, 1, 32, 128, 0, 250743, 250743, 247287, 152928, 0, 98.622, 60.990, 0.000,0.578110,7,23,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 41, 1, 1, 32, 128, 0, 255495, 255495, 247468, 198432, 0, 96.858, 77.666, 0.000,-0.013061,7,24,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 41, 1, 1, 32, 128, 0, 250839, 250839, 247288, 152928, 0, 98.584, 60.967, 0.000,0.540045,7,25,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 41, 1, 1, 32, 128, 0, 250957, 250957, 247315, 130176, 0, 98.549, 51.872, 0.000,0.493257,7,26,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 40, 1, 1, 32, 128, 0, 250743, 250743, 247287, 152928, 0, 98.622, 60.990, 0.000,0.578110,7,27,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 40, 1, 1, 32, 128, 0, 254891, 254891, 246786, 198432, 0, 96.820, 77.850, 0.000,-0.010666,7,28,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 40, 1, 1, 32, 128, 0, 364411, 364411, 247053, 346320, 0, 67.795, 95.036, 0.000,-0.444923,7,29,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 41, 1, 1, 32, 128, 0, 255495, 255495, 247468, 198432, 0, 96.858, 77.666, 0.000,-0.013061,7,30,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 40, 1, 1, 32, 128, 0, 364411, 364411, 247053, 346320, 0, 67.795, 95.036, 0.000,-0.444923,7,31,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 41, 1, 1, 32, 128, 0, 364353, 364353, 246997, 346320, 0, 67.791, 95.051, 0.000,-0.444693,7,32,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 41, 1, 1, 32, 128, 0, 364353, 364353, 246997, 346320, 0, 67.791, 95.051, 0.000,-0.444693,7,33,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 41, 1, 1, 32, 128, 0, 364353, 364353, 246997, 346320, 0, 67.791, 95.051, 0.000,-0.444693,7,34,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 42, 1, 1, 32, 128, 0, 255011, 255011, 246786, 198432, 0, 96.775, 77.813, 0.000,-0.011142,7,35,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 42, 1, 1, 32, 128, 0, 364453, 364453, 247314, 346320, 0, 67.859, 95.025, 0.000,-0.445089,7,36,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 42, 1, 1, 32, 128, 0, 255011, 255011, 246786, 198432, 0, 96.775, 77.813, 0.000,-0.011142,7,37,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 42, 1, 1, 32, 128, 0, 255011, 255011, 246786, 198432, 0, 96.775, 77.813, 0.000,-0.011142,7,38,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 42, 1, 1, 32, 128, 0, 250743, 250743, 247026, 152928, 0, 98.518, 60.990, 0.000,0.578110,7,39,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 42, 1, 1, 32, 128, 0, 250743, 250743, 247026, 152928, 0, 98.518, 60.990, 0.000,0.578110,7,40,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 42, 1, 1, 32, 128, 0, 255011, 255011, 246786, 198432, 0, 96.775, 77.813, 0.000,-0.011142,7,41,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 42, 1, 1, 32, 128, 0, 364453, 364453, 247314, 346320, 0, 67.859, 95.025, 0.000,-0.445089,7,42,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 42, 1, 1, 32, 128, 0, 255011, 255011, 246786, 198432, 0, 96.775, 77.813, 0.000,-0.011142,7,43,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 43, 1, 1, 32, 128, 0, 255000, 255000, 246590, 198432, 0, 96.702, 77.816, 0.000,-0.011098,7,44,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 44, 1, 1, 32, 128, 0, 255371, 255371, 247026, 198432, 0, 96.732, 77.703, 0.000,-0.012569,7,45,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 44, 1, 1, 32, 128, 0, 364375, 364375, 246933, 346320, 0, 67.769, 95.045, 0.000,-0.444780,7,46,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 45, 1, 1, 32, 128, 0, 255847, 255847, 247623, 198432, 0, 96.786, 77.559, 0.000,-0.014457,7,47,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 46, 1, 1, 32, 128, 0, 250863, 250863, 246786, 152928, 0, 98.375, 60.961, 0.000,0.530529,7,48,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 47, 1, 1, 32, 128, 0, 251228, 251228, 246770, 130176, 0, 98.226, 51.816, 0.000,0.385803,7,49,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 47, 1, 1, 32, 128, 0, 252364, 252364, 246499, 118800, 0, 97.676, 47.075, 0.000,-0.000646,7,50,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 47, 1, 1, 32, 128, 0, 251635, 251635, 246627, 107424, 0, 98.010, 42.690, 0.000,0.224424,7,51,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 48, 1, 1, 32, 128, 0, 252379, 252379, 247285, 107424, 0, 97.982, 42.565, 0.000,-0.000706,7,52,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 48, 1, 1, 32, 128, 0, 252787, 252787, 246784, 118800, 0, 97.625, 46.996, 0.000,-0.002324,7,53,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 48, 1, 1, 32, 128, 0, 251589, 251589, 247026, 130176, 0, 98.186, 51.742, 0.000,0.242664,7,54,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 48, 1, 1, 32, 128, 0, 252787, 252787, 246784, 118800, 0, 97.625, 46.996, 0.000,-0.002324,7,55,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 48, 1, 1, 32, 128, 0, 251589, 251589, 247026, 130176, 0, 98.186, 51.742, 0.000,0.242664,7,56,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 48, 1, 1, 32, 128, 0, 251461, 251461, 247285, 152928, 0, 98.339, 60.816, 0.000,0.293417,7,57,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 47, 1, 1, 32, 128, 0, 255368, 255368, 246753, 198432, 0, 96.626, 77.704, 0.000,-0.012557,7,58,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 47, 1, 1, 32, 128, 0, 255368, 255368, 246753, 198432, 0, 96.626, 77.704, 0.000,-0.012557,7,59,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 46, 1, 1, 32, 128, 0, 250863, 250863, 246786, 152928, 0, 98.375, 60.961, 0.000,0.530529,7,60,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 47, 1, 1, 32, 128, 0, 251228, 251228, 246770, 130176, 0, 98.226, 51.816, 0.000,0.385803,7,61,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 48, 1, 1, 32, 128, 0, 251461, 251461, 247285, 152928, 0, 98.339, 60.816, 0.000,0.293417,7,62,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 49, 1, 1, 32, 128, 0, 255608, 255608, 246873, 198432, 0, 96.583, 77.631, 0.000,-0.013509,7,63,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 48, 1, 1, 32, 128, 0, 251461, 251461, 247285, 152928, 0, 98.339, 60.816, 0.000,0.293417,7,64,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 49, 1, 1, 32, 128, 0, 255608, 255608, 246873, 198432, 0, 96.583, 77.631, 0.000,-0.013509,7,65,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 49, 1, 1, 32, 128, 0, 250976, 250976, 246627, 152928, 0, 98.267, 60.933, 0.000,0.485724,7,66,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 50, 1, 1, 32, 128, 0, 255730, 255730, 247026, 198432, 0, 96.596, 77.594, 0.000,-0.013993,7,67,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 50, 1, 1, 32, 128, 0, 251314, 251314, 246877, 152928, 0, 98.234, 60.851, 0.000,0.351704,7,68,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 50, 1, 1, 32, 128, 0, 255730, 255730, 247026, 198432, 0, 96.596, 77.594, 0.000,-0.013993,7,69,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 50, 1, 1, 32, 128, 0, 251314, 251314, 246877, 152928, 0, 98.234, 60.851, 0.000,0.351704,7,70,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 50, 1, 1, 32, 128, 0, 255730, 255730, 247026, 198432, 0, 96.596, 77.594, 0.000,-0.013993,7,71,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 50, 1, 1, 32, 128, 0, 251314, 251314, 246877, 152928, 0, 98.234, 60.851, 0.000,0.351704,7,72,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 51, 1, 1, 32, 128, 0, 251528, 251528, 246590, 130176, 0, 98.037, 51.754, 0.000,0.266851,7,73,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 51, 1, 1, 32, 128, 0, 251036, 251036, 246507, 152928, 0, 98.196, 60.919, 0.000,0.461933,7,74,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 52, 1, 1, 32, 128, 0, 251821, 251821, 247285, 152928, 0, 98.199, 60.729, 0.000,0.150673,7,75,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 52, 1, 1, 32, 128, 0, 251821, 251821, 247285, 152928, 0, 98.199, 60.729, 0.000,0.150673,7,76,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 52, 1, 1, 32, 128, 0, 252069, 252069, 247026, 130176, 0, 97.999, 51.643, 0.000,0.052339,7,77,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 52, 1, 1, 32, 128, 0, 253828, 253828, 247225, 118800, 0, 97.399, 46.803, 0.000,-0.006451,7,78,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 53, 1, 1, 32, 128, 0, 251737, 251737, 246567, 130176, 0, 97.946, 51.711, 0.000,0.183980,7,79,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 53, 1, 1, 32, 128, 0, 253496, 253496, 246650, 118800, 0, 97.299, 46.865, 0.000,-0.005135,7,80,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 53, 1, 1, 32, 128, 0, 252409, 252409, 246327, 107424, 0, 97.590, 42.559, 0.000,-0.000825,7,81,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 53, 1, 1, 32, 128, 0, 253496, 253496, 246650, 118800, 0, 97.299, 46.865, 0.000,-0.005135,7,82,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 53, 1, 1, 32, 128, 0, 253496, 253496, 246650, 118800, 0, 97.299, 46.865, 0.000,-0.005135,7,83,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 53, 1, 1, 32, 128, 0, 253496, 253496, 246650, 118800, 0, 97.299, 46.865, 0.000,-0.005135,7,84,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 53, 1, 1, 32, 128, 0, 252409, 252409, 246327, 107424, 0, 97.590, 42.559, 0.000,-0.000825,7,85,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 53, 1, 1, 32, 128, 0, 253496, 253496, 246650, 118800, 0, 97.299, 46.865, 0.000,-0.005135,7,86,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 53, 1, 1, 32, 128, 0, 252409, 252409, 246327, 107424, 0, 97.590, 42.559, 0.000,-0.000825,7,87,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 53, 1, 1, 32, 128, 0, 252409, 252409, 246327, 107424, 0, 97.590, 42.559, 0.000,-0.000825,7,88,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 53, 1, 1, 32, 128, 0, 251730, 251730, 246594, 96048, 0, 97.960, 38.155, 0.000,0.186756,7,89,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 53, 1, 1, 32, 128, 0, 252409, 252409, 246327, 107424, 0, 97.590, 42.559, 0.000,-0.000825,7,90,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 52, 1, 1, 32, 128, 0, 251998, 251998, 247024, 96048, 0, 98.026, 38.115, 0.000,0.080491,7,91,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 53, 1, 1, 32, 128, 0, 252409, 252409, 246327, 107424, 0, 97.590, 42.559, 0.000,-0.000825,7,92,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 54, 1, 1, 32, 128, 0, 251224, 251224, 247165, 84672, 0, 98.384, 33.704, 0.000,0.387389,7,93,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 54, 1, 1, 32, 128, 0, 249225, 249225, 246786, 90360, 0, 99.021, 36.256, 0.000,1.180011,7,94,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 54, 1, 1, 32, 128, 0, 249178, 249178, 246784, 101736, 0, 99.039, 40.829, 0.000,1.198647,7,95,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 54, 1, 1, 32, 128, 0, 249681, 249681, 247287, 124488, 0, 99.041, 49.859, 0.000,0.999203,7,96,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,7,97,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,7,98,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 54, 1, 1, 32, 128, 0, 249681, 249681, 247287, 124488, 0, 99.041, 49.859, 0.000,0.999203,7,99,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 10, 1, 1, 32, 128, 0, 250108, 250108, 247285, 118800, 0, 98.871, 47.499, 0.000,0.829894,8,0,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 10, 1, 1, 32, 128, 0, 249696, 249696, 246786, 118800, 0, 98.835, 47.578, 0.000,0.993255,8,1,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 9, 1, 1, 32, 128, 0, 251451, 251451, 249219, 118800, 0, 99.112, 47.246, 0.000,0.297382,8,2,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 8, 1, 1, 32, 128, 0, 249564, 249564, 247287, 130176, 0, 99.088, 52.161, 0.000,1.045595,8,3,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 7, 1, 1, 32, 128, 0, 248697, 248697, 244535, 141552, 0, 98.326, 56.917, 0.000,1.389368,8,4,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 19, 7, 1, 1, 32, 128, 0, 250088, 250088, 244618, 141552, 0, 97.813, 56.601, 0.000,0.837824,8,5,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 20, 7, 1, 1, 32, 128, 0, 251119, 251119, 244362, 141552, 0, 97.309, 56.368, 0.000,0.429023,8,6,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 19, 8, 1, 1, 32, 128, 0, 251319, 251319, 247285, 130176, 0, 98.395, 51.797, 0.000,0.349721,8,7,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 20, 9, 1, 1, 32, 128, 0, 254097, 254097, 249793, 118800, 0, 98.306, 46.754, 0.000,-0.007518,8,8,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 21, 9, 1, 1, 32, 128, 0, 255182, 255182, 249503, 118800, 0, 97.775, 46.555, 0.000,-0.011820,8,9,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 22, 10, 1, 1, 32, 128, 0, 253635, 253635, 246906, 118800, 0, 97.347, 46.839, 0.000,-0.005686,8,10,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 21, 10, 1, 1, 32, 128, 0, 252689, 252689, 247287, 118800, 0, 97.862, 47.014, 0.000,-0.001935,8,11,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 22, 10, 1, 1, 32, 128, 0, 253635, 253635, 246906, 118800, 0, 97.347, 46.839, 0.000,-0.005686,8,12,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 23, 10, 1, 1, 32, 128, 0, 254928, 254928, 247165, 118800, 0, 96.955, 46.601, 0.000,-0.010813,8,13,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 24, 10, 1, 1, 32, 128, 0, 255969, 255969, 246904, 118800, 0, 96.459, 46.412, 0.000,-0.014940,8,14,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 10, 1, 1, 32, 128, 0, 257515, 257515, 247285, 118800, 0, 96.027, 46.133, 0.000,-0.021070,8,15,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 24, 10, 1, 1, 32, 128, 0, 255969, 255969, 246904, 118800, 0, 96.459, 46.412, 0.000,-0.014940,8,16,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 23, 10, 1, 1, 32, 128, 0, 254928, 254928, 247165, 118800, 0, 96.955, 46.601, 0.000,-0.010813,8,17,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 22, 10, 1, 1, 32, 128, 0, 253635, 253635, 246906, 118800, 0, 97.347, 46.839, 0.000,-0.005686,8,18,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 23, 10, 1, 1, 32, 128, 0, 254928, 254928, 247165, 118800, 0, 96.955, 46.601, 0.000,-0.010813,8,19,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 24, 11, 1, 1, 32, 128, 0, 254378, 254378, 246023, 107424, 0, 96.716, 42.230, 0.000,-0.008632,8,20,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 11, 1, 1, 32, 128, 0, 255693, 255693, 246126, 107424, 0, 96.258, 42.013, 0.000,-0.013846,8,21,0,
